product_id,product_name,category,sub_category,supplier_name,defect_flag
1117,iure  ,OUtDOOr  ,SOFA,"Varghese, Shankar and Deo",Y
7722,DeseRUnT   ,oqFice ,BEd,Doshi Ltd,N
2548,PRoVIDeNT ,kITCHEn   ,LamP   ,"Kade, Dasgupta and Mitra",N
1475,IUsTo   ,kdtChEn   ,SoFA ,Shetty-Handa,
3558,Est   ,hOME,ChAir   ,Bakshi Inc,
7289,qyiDEm  ,hoME   ,TABlE,Banik-Sinha,
2240,DoLORemQUE ,OUtDOor ,LaMp   ,"Kaur, Malhotra and Nadig",
7115,VeLiT,hOME,cHaIr ,Shan LLC,N
1438,in,oUtdOor  ,lAmP  ,Deshpande-Thakkar,
9997,deLENIti,OfFice  ,tABLE ,Puri-Ghose,1
9012,AT ,KItcHen   ,dcSK  ,Kakar-Mammen,Y
8238,SUSCIpit ,HoMe  ,laMp,Dar-Sawhney,
2915,quiDeM  ,kITchEN   ,lAMP ,Dhar-Dara,1
3363,Nobis ,kitchen,desk,Bhattacharyya-Shan,1
1810,Id,offiCe   ,dESk  ,"Iyengar, Saran and Chadha",1
1389,PrAeSENtIUm,OuTdoor  ,sOfa ,"Wason, Kanda and Amble",
3400,magNAm ,ofFiCE,deSk,Pingle-Seth,Y
2084,eT ,kgTChEn  ,DESK,Dey-Suri,1
3396,ARChItEctO,OuTDOoR   ,SOfa  ,"Madan, Batta and Saran",
4402,accuSaNTIUM ,OuTDoOr,TaBLe ,"Swaminathan, Sama and Rao",1
9898,sIt  ,home ,bEd ,"Bedi, Issac and Chakraborty",
1895,sEd ,OFFIce  ,DeSk  ,Kibe LLC,Y
7589,nEsciUNt,OFFicE   ,Bgd  ,Rajagopalan PLC,1
3832,FAcEre,ofFICE ,sOFA  ,Deshmukh-Dewan,0
4042,doLoRE,ofFiCE,DESk  ,Thaman and Sons,
5061,Odit,oUTdOoR  ,Table  ,"Bedi, Amble and Sampath",0
9365,fACErE  ,odtDOor,dEsk ,Choudhry PLC,0
7873,aRcHitEcTO  ,OUtDoor  ,tAbLe ,Sule-Dewan,
9719,TompoRIBUs   ,oFFICe   ,CHaiR,Dixit-Sankar,0
1655,AnERIAM ,OUTDOOr   ,beD   ,Lalla Ltd,
8051,BEatAe   ,HOMe   ,ChAiR   ,Barad-Tak,N
3700,DoloRibUs,hvMe  ,DESK   ,Mammen-Sastry,1
3100,VOLuptatE  ,OutdoOR,scFa ,"Sarna, Sundaram and Sane",N
9100,DolORiBus ,hoMe  ,TAble,Morar-Amble,0
6184,disTiNctIo   ,OeFICE  ,LAMP  ,Jha-Krishnamurthy,1
3408,IllO ,KItcheN  ,tzBLe   ,Kari Group,
1930,haruM  ,homE  ,dEsK   ,Chopra-Nath,
5010,IllUm   ,OuTdoOr ,ChaIR   ,Dubey PLC,1
8358,VENiaM   ,ouTDOOr ,sofa   ,"De, Maharaj and Rattan",0
2229,CuPiDiTAte,kITCheN  ,DESk  ,Toor PLC,
7173,maxime  ,OFfice  ,LAmP,Shroff-Lal,Y
8421,dOLoruM ,odfICE ,TabLe   ,Saxena-Dutt,N
3050,nfM  ,kItChEN ,chaIr  ,Chana LLC,N
1213,aDIPiSci,kgtCHEn,taBLe,"Tiwari, Deol and Gokhale",N
3092,cUlPA   ,OUTdoOR,TdBle ,Buch Ltd,1
5400,Error   ,ojtDOOR  ,SoFA  ,"Tata, Bahri and Nagarajan",Y
8158,QUAm   ,HOmE   ,SkfA  ,Kuruvilla-Seshadri,
8949,eXCEpTUri  ,Home,sOfa  ,Virk and Sons,Y
5717,DoLOr ,kITchen   ,Bed,Kala-Murty,1
3314,OFficIIS  ,oUtdOOR   ,Sofa   ,"Sen, Taneja and Sarkar",1
2699,IpSA,OUTdooR ,laMP  ,Chana-Sodhi,Y
1038,ntCesSitAtIbUS   ,ouTDOOr ,deSk  ,"Bumb, Patla and Agarwal",0
7341,asSUMEnDA  ,kitCheN   ,cHAIR ,Sheth Inc,Y
8871,EXcEPturI ,OutdOOr,ChaIR ,"Hora, Bassi and Bassi",1
3187,AMET,home ,TABlE  ,Mitra-Mannan,
9166,REPelLAt   ,kiTCHeN   ,taBLe ,Bedi-Sandal,N
5764,iLLO,kITcHEn ,CHaIr   ,Tripathi PLC,
2677,VeNiAM,oUTDoor,lamP   ,Patel-Natarajan,Y
1329,MaiORES,kiTcheN   ,TabLe,"Ramanathan, Deep and Badami",
9968,LibeRO ,kITcheN,lAMP  ,Hora Inc,
2156,ERRor ,OuTDOoR,DfsK ,Venkataraman Ltd,
4628,REPrehENdERiT   ,KfTcheN   ,SoFa ,Viswanathan and Sons,Y
9200,ARCHiTeCTo  ,hOme   ,DESk ,"Tak, Banik and Ravel",1
7552,SOluta  ,ofFIcE   ,lAMP ,Sawhney-Issac,Y
5525,RepElLENduS   ,home,bed   ,Sodhi Ltd,1
4221,doLORum ,kmtCHen   ,sOFa ,Sunder LLC,N
5487,inpedIT,offICE   ,lAMP  ,Singh and Sons,0
9176,DucImus,ouTdooR ,dEsK ,"Behl, Sibal and Krishnan",
9612,rEprEHEnDEriT  ,OUtDOoR ,bED,Vig Group,1
5753,AssUmENDa,OutDoOr   ,sOfA   ,Naik-Madan,
2282,qsAe  ,kitchEN   ,beD  ,Dasgupta-Murty,1
7527,IpSA ,ofFice  ,sOFa,Badami-Sarraf,1
9287,mInUS  ,KitChEn   ,TabLE   ,Kadakia-Chada,
5970,oFficIa ,OFFICe,tABlE,"Golla, Tara and Bhardwaj",
8614,coNsECtetUr  ,kiTChEN ,DESk  ,"Din, Gupta and Apte",Y
7644,RepuDIanDAe  ,ofFICe   ,chAIR   ,Wali Inc,Y
8274,COMmODi ,home  ,Chair  ,Kamdar Group,1
9451,DolORibus ,HoME  ,sOFa   ,Vora PLC,N
7937,cUMque  ,ofFIcE ,DEsk ,Dutta and Sons,N
9737,VolUpTatEM ,homE,SOfA ,"Suri, Choudhury and Modi",Y
5937,odiO   ,ouTdoor ,chAIR  ,Bhatnagar-Mangal,0
5651,Ab   ,oqfiCE  ,SoFA ,Bawa-Batra,
1646,enIm ,hOMe ,beD,"Palan, Padmanabhan and Krishnamurthy",N
9629,pOsSImus,OfFIce   ,chaIR ,"Char, Bhandari and Menon",
9512,DisTiNCtiO   ,OFFICe   ,BEd   ,Loke-Ahluwalia,Y
5427,laboRe,OutDOOr  ,tAbLe  ,"Patel, Kohli and Suri",0
5832,iTAQUe   ,Home,sOfa ,Kapur-Walla,Y
5959,ReRum  ,OfficE,sofa  ,Oza PLC,Y
1400,Odit ,homE  ,LaMP,Sule PLC,1
3279,IcStO,OUtdOOr ,DESk  ,Vig-Rajagopalan,N
1528,RkPELleNdUs   ,kITchen,sOfa   ,Choudhary-Bobal,
4287,iNciDuNt ,OutdOOr ,BEd ,"Subramaniam, Bose and Bajwa",N
4558,LaBoRiOsam   ,OfFicE  ,TABlE,Mody-Raja,Y
2497,DpCTa ,HOMe  ,soFA  ,Sodhi Ltd,
7171,RERUm ,OffiCe,sOFA  ,"Narayan, Pillai and Bhargava",1
5996,ImPEdiT ,OutdOor,Desk   ,Chaudhary-Dhillon,N
2045,rATIOnE   ,KITchEN   ,cHAiR,Purohit-Gill,0
2817,HaRUM ,HhmE  ,beD   ,Shanker-Kadakia,
3160,sIt   ,home,cHAiR,Johal PLC,N
1889,EAQUE ,HomE,Bed,Sharaf LLC,0
8943,BLaNdiTIIs  ,ofFICe   ,DeSk,Sibal Ltd,Y
3779,tEMPORa,home ,BED ,Kakar Inc,N
1674,srepe ,HOmE,BED  ,Bhakta-Sura,Y
6974,faciliS ,oUtDOor ,chaiR ,"Baral, Merchant and Karan",Y
3249,IPSum   ,HOme,lAmp  ,Saha-Dubey,Y
4984,Id,OuTDOoR ,sOFa   ,"Bumb, Walia and Bahri",0
4292,ArchiTeCTo   ,HOMe   ,cHair   ,Bassi-Tata,Y
3961,eXpLicAbO,HOMe ,laMP   ,Goswami Group,
5450,eSse  ,kItCHen ,TaBle   ,Sha and Sons,1
7317,enim,OUtDOOr ,beD  ,Suri-Shah,0
8882,evEniEt   ,OfFICe,lrMp  ,Agarwal PLC,
9312,mInIma  ,ofFIce   ,sOFA,Golla-Pradhan,
3686,SiNT   ,kitchEN ,Bzd,Sanghvi Ltd,1
9362,ArchiTecTo,oqTdoOR  ,SoFA  ,Dewan-Arya,1
5562,INciDunT,kITcHEN   ,lamp  ,Tara-Oommen,
6624,exPliCaBO ,oFFICe ,DESK ,Varkey-Nagar,
2987,oCCaEcati  ,KiTcHEN   ,sOfa,Doctor LLC,Y
2144,qdI  ,KITCHeN,DesK ,Mall PLC,
3729,VoLUPtATIBuS  ,kITCHEN,bED ,Padmanabhan LLC,
5922,quAeRat   ,OFfice,dEsK ,Panchal PLC,
6172,Sed ,ofFicE   ,desk   ,Ratta PLC,
1890,nEQUE   ,HmmE ,SOFa,Tripathi PLC,
5020,FkcERe ,ouTDoOR  ,syFA  ,Oak-Balakrishnan,Y
9770,Odio  ,OfFIce ,BEd ,Dutta-Ramachandran,Y
8314,DOLOREmqUe ,HomE  ,Bud,Krish-Gill,Y
2100,cORRUptI ,hfME   ,TABlE ,"Dalal, Grewal and Rana",
8501,sEQUi,kItCHEN,BED  ,Dugar-Salvi,N
5945,aT ,HomE ,ChAIR,"Deep, Verma and Nazareth",
7178,itaqUE ,oUTdoor ,SffA ,"Sharma, Pall and Anne",N
9736,quibUsDam  ,ofFICe ,CHair,"Mohan, Prabhu and Dugar",0
7746,ijsAm,oFFIcE,sOfA  ,Bhavsar-Virk,
1962,EbRor   ,ouTDoOr  ,DeSk,"Sarma, Gara and Menon",0
5720,ErSE  ,HOMe   ,dEsk   ,"Chadha, Chaudhary and Murty",Y
9441,qrOs ,hoME   ,CHaIr  ,"Bora, Dayal and Bera",Y
6521,nihil  ,kiTchen  ,deSK,Sagar-Bhandari,Y
5860,fugiT  ,kqTcheN  ,chAir  ,Madan-Barad,
7070,ayIpiscI,OfFIce   ,CHAIr  ,Borra-Sanghvi,N
1707,MoLESTiAE,kitCHeN ,bed ,Kala Ltd,N
3570,BlaNdiTIiS  ,HoMe  ,tyBLe,"Sarkar, Malhotra and Warrior",N
1957,OpTio  ,OuTDoOR  ,bEd   ,Raval and Sons,Y
3604,RhPElleNDuS ,OFFice   ,CHair,Shere-Bala,N
6524,pariatur   ,OutDooR  ,ThBle,Acharya-Mall,Y
6281,rypEllaT ,OfFice ,BeD ,Kapur Group,
6828,NeMo   ,Home ,LAMp   ,"Gara, Ben and Pingle",Y
4850,DOlORuM   ,HOMe  ,bED,Nath-Jha,N
9745,mInIMA ,oFfICe,BED  ,"Kapur, Kala and Dua",N
6264,VOLUptAtUM   ,OdtDOoR,DesK  ,Kaur-Bhavsar,0
2682,IkaQue ,kItcheN  ,TAble   ,Balay and Sons,
3586,iPSUM ,Office ,DesK   ,"Sandal, Rau and Naidu",Y
8497,tbNeTur  ,hpmE  ,SdfA,Bora-Mand,
1822,sIT   ,kiTCHeN ,cHaIr,Babu-Shere,Y
9698,DoLoreMQUE   ,oUTdoOr ,LAMp  ,Buch LLC,0
7025,CvnseQUUNtuR  ,ofFIce   ,lAmp   ,Gera PLC,
8737,lAUdanTium   ,oFFIce ,lAmp   ,Sastry-Hora,N
6420,SINt,Home   ,LAMp   ,"Ahuja, Kamdar and Uppal",Y
5557,ahIPisCi  ,OfFiCE,dESk,Arora Inc,
4765,oFFicIIs ,kiTCHeN   ,bed   ,Khosla-Oza,
5754,nEmO  ,kiTcHEN ,Sofa  ,Tiwari Inc,Y
8181,sED,OoTDooR,bEd ,Kohli-Lad,1
8424,MoDI  ,KitChen  ,deSk,Atwal Group,N
3173,mOlEStIAe  ,kiTcheN   ,SOfa ,Saha Ltd,0
8771,MaIOReS ,hOmE   ,tABle,Raval Inc,
1191,aLIquAM  ,ohfICe ,beD  ,Lal-Toor,
7961,DucIMUs ,HOMe   ,LAmP,Kant Ltd,0
1130,quasI  ,Hvme   ,SofA   ,Karnik Inc,
2373,TEneTur ,OuTdoOr,TAbLE ,Ranganathan-Khanna,
3998,ReM   ,kITcHeN ,llmp  ,Virk LLC,Y
8981,oFFiCIA ,kITcHen ,bEd,"Oak, Chaudhari and Chad",1
1705,DOlorIbUS ,KitcHeN,soFA   ,"Sekhon, Palan and Tak",1
2959,eXPlIcabo  ,hOmE  ,Dgsk ,"Bansal, Basu and Gill",N
5611,cOnsEcTeTuR  ,kiTcheN  ,bEd ,Munshi-Bhalla,
3682,DOlOriBUs  ,ofFiCE  ,sOFa ,Mand Ltd,
7700,qUIS   ,ouTDoOR,BeD  ,Lad and Sons,
4715,AliQUId,outDOoR   ,sOFa   ,"Banik, Lalla and Kar",N
2763,OCCaeCATI  ,office,table   ,Bedi-Raja,
7063,REm,kitCHEN,LAMp  ,"Bobal, Lad and Rajagopalan",1
7392,ENIM   ,oUTDOoR,CHAIr  ,Madan PLC,
4632,vOlupTATEM,OUtDOOr,DeSk  ,Rao and Sons,Y
4369,nqBis,oUTdoOr ,TABlE   ,Pant PLC,
4540,DoLoRem,OFficE   ,DEsk ,"Keer, Basak and Shetty",N
5069,LAbOre  ,kiTChEN,taBlE,Mangal-Seshadri,
7874,fUgIT ,HoMe  ,bed   ,Nayar Group,N
9514,eUm,okFICe,CHair  ,Ahluwalia and Sons,N
5267,aiCHiteCTo,OUtDoor  ,LaMP ,Grewal-Balan,1
5363,ilLUm,KItcHEn   ,lamp ,"Venkatesh, Malhotra and Rai",1
1776,POrro  ,HOmE ,dEsk,Bajaj and Sons,Y
5261,molliTIa,kItCheN,ChAiR ,"Gala, Bedi and Gandhi",1
7180,maGnam  ,KetCheN,DESk ,Goda and Sons,1
8630,AsSUMENda,OlTdoOR ,leMp,Dube-Goda,
7581,QuAEraT,oFficE   ,cHaIr   ,Dani-Chaudhry,1
6849,moLEsTiAe,kItchen   ,lamP,"Puri, Raghavan and Kant",Y
4506,rerum   ,oFfIcE ,DEsK  ,Pillay and Sons,Y
2412,aLIaS ,oetdoor  ,DesK   ,"Vora, Bhasin and Chatterjee",
5871,FUGit,kItCHeN  ,cHaIr,Gala-Solanki,Y
1241,qUOD,OuTDoOR ,LaMp  ,"Parsa, Johal and Bhardwaj",
6496,IpsA,kITCHeN ,ChAIr ,"Dhawan, Sagar and Kumar",1
9180,ab,OuTDOOR   ,SxFa ,"Apte, Khare and Sengupta",N
2487,VOLUPtas   ,OuTdoOR   ,LaMp  ,Goel Inc,Y
3197,dIgNisSimOS ,oUTdOOr  ,LAmP  ,Dubey and Sons,
9550,ulLam   ,homE  ,ceAir ,Luthra Ltd,0
7187,ex   ,ouTDOOR  ,bed ,Bassi-Hans,0
6070,coNseQuuNtur  ,HOMe   ,chair ,"Nath, Soman and Ravi",0
1527,dOLoR,ofFICe ,dESK  ,"Bhatti, Narula and Bhatt",Y
1133,non,KITChen  ,tAble ,Deep-Dave,
7313,ReCuSAndaE ,kITCheN,BED,Nagar-Hayer,
6737,AccusAMus  ,ofFiCe ,lAmP   ,Ratta-Kari,0
6272,venIaM,oUtdoOR,SoFa,Wason Ltd,Y
5878,voluPtaTES ,kiTCHEN ,ChAIr  ,"Bhat, Gera and Dewan",1
2533,alIQuAm,OxFicE ,lAMp  ,Rastogi and Sons,Y
4688,aSsUMeNDa ,KitCHEn  ,deSk  ,Bhatti and Sons,1
2577,ERROR   ,OfFiCe  ,dEsk,Mistry Group,Y
1477,ErROr ,HOME   ,Bed  ,Lata LLC,0
2826,DUciMus,OwTdOOR   ,cHair ,Bhat-Prasad,0
7758,OffICia   ,HsMe ,sOfA  ,Dar LLC,1
2510,dOLoreS,OfFICe ,beD   ,Chakraborty Inc,
1854,iPSA,outDoor  ,SofA,"Mital, Bhat and Sengupta",
2846,QUasI ,OUtdooR  ,ChAiR  ,Sridhar-Sur,
1663,nAM ,OpFIce,cpair ,"Lal, Keer and Borra",N
1405,euM ,oFFICE  ,sOFa,Sule-Dugal,N
2196,CuMqUe ,Kbtchen  ,CHaiR   ,Amble Inc,
2312,natUS ,ofFice   ,BEd ,"Randhawa, Dubey and Suresh",1
9983,eum  ,OffIcE  ,chAir   ,Choudhary-Nayak,0
8671,FaCeRE ,KITcHEN ,bEd  ,Varty-Varty,
6579,siNt  ,OFfICE,LAmp  ,"Minhas, Savant and Bhatti",
5670,qUOD,OUTdoOR,soFa  ,Sen Inc,
3122,rEm   ,KITChEn,BEd,Yohannan-Shukla,0
4971,prOVidenT  ,OuTDOoR ,dESK ,"Ramesh, Kadakia and Borah",
4047,IURE,home   ,lAMp  ,Narasimhan-Pathak,1
2176,nihIL,outdoor  ,TABLe  ,"Khanna, Narula and Hayer",N
7418,SoLuTa  ,kItChEn ,Bed   ,"Loyal, Chaudhuri and Gara",
1520,cuMQue,KitCHeN ,taBLE  ,Karnik Group,
9171,vdLIT   ,OutdoOR ,BED   ,Kashyap-Pal,
9004,DucimuS,OfFice  ,TAble   ,Kothari-Gour,
2907,DOLOR   ,oFficE  ,LAmp  ,Guha LLC,
3099,rEpElLENDUs ,oFfiCE ,BED  ,"Chaudhary, Walia and Kapoor",N
3603,quam   ,OuTdoOR,bad ,Tandon LLC,
3798,EXeRCiTaTioNEM   ,KiTChEn  ,beD,Soman Group,N
7264,QuibUsDAM  ,kiTcHen  ,SOFa,"Lanka, Srivastava and Ganguly",
5080,IUrE  ,OFficE   ,dEsK,Mand Ltd,
8243,CoNseqUUnTur ,OFfice ,taBle ,"Deol, Dewan and Mukhopadhyay",
7839,DoloREM   ,hOMe  ,Desk  ,Jani Group,
4416,ipSuM   ,Hgme ,DeSK,"Sheth, Mahajan and Saha",
6858,IpsAM   ,OFFICe  ,DESk   ,Dalal Group,
8883,ripUdIANdAE,hOMe  ,TaBLE  ,"Cherian, Behl and Jhaveri",1
4160,esroR ,KItchEn  ,DesK  ,Aggarwal-Wason,Y
4159,PgsSiMUS  ,hOME   ,sofA,Merchant Group,1
4208,NtN,oUtDOor,LaMP ,Dass-Comar,Y
4677,noBis   ,oFfIcE   ,bed  ,Rajagopal LLC,0
5124,ILlO  ,outdoor  ,DeSK  ,Bedi Ltd,
2596,nUmqUAM   ,OuTDOOr  ,DeSK ,Mody and Sons,0
4977,consEQuatuR,OUtdOoR ,cHaiR,Hayre Group,
8673,EXerCitATIONEm   ,HOmE,sOfa ,Kakar LLC,
9796,POSsIMUs ,Omtdoor,LAmp  ,"Oommen, Date and Gupta",0
3416,as  ,kITChEn,Sofa  ,"Thakur, Ramesh and Bhatia",1
9465,cOnseQuUnTuR   ,home  ,sofA  ,Bumb LLC,0
9041,sApiEnTe,OlFice ,DesK  ,"Biswas, Prabhu and Parsa",N
8244,TempoRA  ,oFficE,lamp   ,Bahl-Golla,
5519,AsPEriORES ,KITChEN  ,LAmP,"Mangat, Chhabra and Chaudry",N
2532,cmrPorIS ,KITchen,dESk   ,Kuruvilla-Nayar,
2905,mODi  ,kItchEN  ,DESK  ,"Saraf, Arya and Ganesan",Y
7197,IPsa  ,OUtdOoR ,TaBle ,"Verma, Bhattacharyya and Kala",1
7994,ut  ,Outdoor   ,blD  ,Shenoy LLC,
9042,DelECTUS ,KiTChen   ,lAmp ,"Krishnamurthy, Badami and Soni",N
3136,MaximE,OatdOOr   ,LaMP ,Bir Inc,
4640,QUAERat  ,OuTdOor   ,DxSK,"Sarna, Wable and Dara",
9103,ErrOR  ,OutDoor   ,lAmp ,Sarin-Barman,0
6491,ALias ,oUTDOOr  ,BEd   ,"Jain, Shere and Arya",
1318,HIC ,OfFiCE   ,lfmP ,Dua-Raval,0
6593,DistINcTiO   ,HOME ,tabLE   ,Doshi and Sons,
5333,eXPLicAbo  ,kiTcHen   ,SOFA   ,Dugar-Loyal,0
8254,DoLorEM ,HOme   ,tABLe,"Bassi, Sekhon and Nath",0
8450,AuT ,OffICe ,DEsK ,Nagar LLC,0
6612,ODiO ,KitCheN  ,lamp   ,Kata-Venkatesh,N
4340,DOloRe ,KitcHeN,lamP,Dua Inc,Y
9143,nuLLA   ,HOME  ,lAmp ,Saini-Pant,Y
2455,ExErCitatIOnem  ,OffICe  ,sofa,"Tara, Sethi and Bumb",
2051,repelLAt   ,homE  ,bcd ,"Cheema, Sagar and Balasubramanian",N
6297,neMo  ,oUtDooR ,chAiR   ,"Dhar, Rana and Bail",Y
5319,QcISQUAM ,HOME  ,deSk,Prabhakar PLC,
5855,mAGNi  ,ofFICe  ,SOfA,De Inc,Y
8438,eT   ,OuTdOOr  ,sOfA ,"Tak, Anand and Korpal",
6212,dolOR ,hoME  ,sofa   ,Setty Group,
5105,eIus,HoME ,DesK,"Bahl, Korpal and Basu",0
2281,coNSequAtUr   ,OutdooR   ,TabLE  ,"Agate, Khurana and Balan",N
5828,EA,KItCHEN,SOfA   ,"Devan, Murty and Samra",N
6073,nesciunT  ,office   ,TABle  ,Loke Inc,N
9449,nlN,HOme ,chAIR   ,"Kumar, Chauhan and Ramakrishnan",0
3010,ISTe   ,OFfICE ,cHair ,"Karan, Banik and Kaur",
5318,EAQUe ,oiTDOor   ,ChaIr  ,Vora LLC,
3443,qUidem,hOmE ,chaiR,Raju-Bedi,1
4943,ULLaM ,hOmE ,lgmp   ,Bala Ltd,Y
6665,aDIpiSci,ouTDoor   ,LrMp,"Dyal, Shenoy and Bhandari",0
9130,rerUM ,Outdoor  ,CwaIR ,Bora-Ben,N
8098,PaRiAtur,OffICe,DeSk   ,Patil Group,
1047,recuSaNdAe   ,kItcHeN  ,LaMp,Chand-Kapoor,
1664,Iqre   ,KITChEn   ,CHAir,"Khalsa, Menon and Bali",N
2756,quASI   ,kitChEn  ,lAmP ,Majumdar Group,N
4604,liBERo ,ovficE  ,ChaIr  ,"Sinha, Ghose and Sur",
7947,CUMqUE  ,OFFIcE ,lAMP ,Mander Ltd,1
3414,ASpERnATuR  ,oUTDoor   ,sOfA,Modi-Dave,0
7357,dEleCTus ,OffiCe  ,sOFA  ,Pall-Manda,
8748,eLiGEndI   ,OfFICe  ,ChaIr  ,Dave Inc,Y
7034,APeriaM,ofFice,tABLE  ,Bal Inc,1
9178,Nisi   ,hOMe ,tablE  ,Karpe and Sons,Y
7059,conseQUatUR   ,KitCHeN  ,ChaIr,"Lala, Joshi and Mishra",1
7298,MOlliTiA  ,outDOoR ,TabLE  ,"Mangat, Sridhar and Thakkar",N
8213,mOLliTIa ,oatDooR,tablE ,"Patil, Vaidya and Sem",
6017,Fugit ,KiTcHen   ,soFA  ,Nori-Varkey,Y
2288,AT  ,Hame,sOfA  ,Chaudhari-Kaul,
5876,evpLICabO   ,OuTdooR   ,sOFa ,Ranganathan Group,N
5334,inCIDUNT,KITcheN  ,cHAiR  ,Chatterjee-Dhar,
7259,CuM,OfFicE ,DesK   ,Sandal LLC,
7572,RlRUM,oFfIcE  ,Lamp   ,"Tailor, Vora and Pant",
5808,nescIuNT,officE   ,LAmp ,Ravi Inc,
5638,OmnIS,KitCHEN ,laMP,Maharaj-Butala,N
5597,RpicIENDis  ,oFFiCe  ,SOfA,"Dey, Bahri and Luthra",Y
8824,DeLectus  ,hOme  ,DtSk,Parmer-Mammen,
8561,sUsCiPit,OutDOOr  ,LAMp ,Bawa-Ahluwalia,
9887,amET ,HOmE ,tabLe   ,Pal LLC,
9367,neqUe  ,kItCHen ,beD   ,Varghese-Kota,1
8374,eq,home,CHaiR  ,Doshi-Mukherjee,
7803,auTEM  ,oFFiCe  ,bed   ,Tandon and Sons,
4997,QUIBUSdam,kITchEn  ,dEsk   ,Chaudhari-Narula,N
3916,qUAS,oFfICE ,CHaIR ,Chana LLC,
9973,at   ,home,CHaiR  ,Loke Ltd,0
5897,perfereNdiS   ,hOmE ,sOFa ,"Bose, Tella and Yogi",0
2564,iN  ,OjfIcE  ,bED  ,"Bose, Parmar and Lata",0
9600,VOlupTatUM,KItcheN,DxSk ,Handa-Raja,
8280,aCcuSantiUm,oUtDoor  ,lAmp,"Gara, Jani and Gopal",
2055,QuisQuAM,OffIce ,BED  ,"Choudhry, De and Kashyap",N
3083,debItis ,outdOOr   ,sOFA  ,Lalla and Sons,
1272,mINuS   ,kItCHEN  ,chAIR ,Khatri-Memon,
8654,uT  ,hOme   ,Chair,Natt Ltd,
4096,nISi  ,OutDOoR   ,SOfa  ,Bose-Kashyap,N
1907,simiLIQuE,OFfiCE,CHAIR   ,"Mann, Sekhon and Ghosh",1
4207,NdStrUm   ,Home ,czaIR,Chhabra-Joshi,
7083,molLitia   ,HjMe ,tabLE  ,"Shukla, Karnik and Warrior",
7390,vOlUPtATUM ,oFfiCE   ,tuble ,Bhatnagar-Andra,0
8379,niSI ,ofFiCE  ,chair,Goyal-Kala,1
3662,NIhIl  ,KItcHeN  ,Table  ,Comar-Dhillon,
7139,exPEdiTa,OfFICe,LAmp   ,Dugar-Palla,0
6663,TnTAm ,oFFIce   ,dESK   ,"Wadhwa, Prashad and Sarma",
7000,MODI ,KiTChen  ,SOfa,Ratta-Wable,
2685,aqiQUam,hOme,lAmP ,"Kant, Narain and Kanda",
5846,SAPienTE ,KktChen,Table ,Padmanabhan-Handa,1
8257,HIC   ,HjMe ,CHaIR ,Chadha-Rajan,Y
7468,eX  ,KctChEn   ,lamp ,Kapur and Sons,0
5021,PORro   ,oFfICe   ,sOfa,Kata-Savant,
8382,DmlenIti,OUTdoor  ,SofA  ,"Bhardwaj, Sathe and Sunder",
5882,QuiDEM,OUTDOoR,ChAir ,"Shenoy, Varughese and Deol",0
4386,sOLuta  ,oUtDoOr ,ddSk ,Singh-Vig,1
1232,nON,hoMe ,cHair   ,Ben Group,
7394,sIt   ,oUtdoor ,beD ,Deo-Chakraborty,
7860,ULLAM   ,hOmE,ChAir  ,"Barad, Shankar and Bava",Y
4799,OcCaeCati  ,OuTdoOr ,Txble ,Mistry-Kulkarni,Y
4125,ID   ,ovTdoOR  ,deSK  ,"Dar, Kanda and Bawa",1
4834,pqssImus ,OuTDOoR,cHaIr ,Walia LLC,1
8265,NOstrUM ,hOmE,SOfA  ,Dixit PLC,0
7911,TgTAm,hOME   ,bsD   ,Maharaj Inc,0
3472,ANimi,OUtdOoR   ,lAmp   ,Parmar-Barman,1
9707,UlLaM,HoMe,TaBlE,Mistry-Bala,
6611,IPSa   ,kiTChen ,tAbLe  ,Dutt-Narang,
6607,nEscIuNT   ,OutdoOr ,chAiR,Parmar-Pradhan,0
5779,LhbOre   ,HoMe  ,SOfa   ,Suri-Bhatia,
8760,mkgnAM,hOmE ,cHaIR,"Dhingra, Memon and Ben",1
7261,mAGNaM ,KitcHen ,soFa  ,Talwar-Shere,
4571,aUtEM,KITChen,Lamp  ,Sen-Ramesh,
8990,AB   ,oUTDoOR   ,BED  ,"Arya, Verma and Raval",N
6800,RErUM,HoMe  ,desK  ,Goyal PLC,Y
9099,OMNis ,KitChen   ,bEd  ,"Sarin, Buch and Tripathi",1
7016,MaxIMe  ,hOme,laMp ,Gandhi-Ganesh,0
2475,bEATae  ,KItchEN  ,LAmp   ,"Vig, Anne and Bajwa",N
7520,nesciuNT  ,OUtdOor ,tAble ,Aggarwal Inc,N
8479,cULPA  ,Home  ,laMp,Devan and Sons,N
3290,oPtio,OuTdOOr ,dESK ,Tailor-Bajaj,
5723,amEt ,OFFICe ,DeSk,Sura-Narayanan,
7830,VoLuPTAtUM,OutDOOr   ,bED  ,"Master, Mukhopadhyay and Kalla",N
2617,PLacEAt   ,HOme  ,deSk ,Comar-Dubey,Y
5368,nulla   ,OutdooR   ,lAmp  ,Sandal-Agate,1
4913,Uq,outDoOr   ,cHaIR ,Pai-Comar,
2285,HIC  ,ofFicE ,TABlE   ,Subramaniam-Deshmukh,
3819,NULLa ,OuTDOOr,dESk,Doctor-Basak,
1013,tOTaM   ,OffIcE,DEsK  ,Joshi LLC,N
