product_key,product_id,product_name,category,sub_category,supplier_name,defect_flag
7554,8553,Tmmporibus,Office,Chair,"Karnik, Sant And Talwar",No
7555,8554,Est,Home,Sofa,"Garde, Hari And Tata",No
7556,8555,Occaecati,Outdoor,Sofa,Sachdev Plc,No
7557,8556,Nnlla,Unknown,Unknown,Madan Jha,Yes
7558,8557,Dolorum,Outdoor,Bed,Gole Desai,Yes
7559,8558,Sequi,Kitchen,Sofa,Sankar Llc,No
7560,8559,Vero,Home,Unknown,Patel Varty,Unknown
7561,8560,Magnam,Outdoor,Bed,Bora Group,Yes
7562,8561,Suscipit,Outdoor,Lamp,Bawa Ahluwalia,Unknown
7563,8562,In,Outdoor,Lamp,"Grover, Das And Thaman",No
7564,8563,Nobis,Kitchen,Lamp,Goel Dhaliwal,No
7565,8564,Necessitatibus,Office,Chair,Deol Iyengar,Yes
7566,8565,Distinctio,Kitchen,Bed,Sawhney Llc,No
7567,8566,Ea,Kitchen,Table,Srivastava Brar,Unknown
7568,8567,Animi,Kitchen,Lamp,"Chawla, Raju And Krishnan",No
7569,8568,Labore,Home,Desk,Kala Dave,No
7570,8569,Aliquam,Office,Bed,Ramanathan Desai,Unknown
7571,8570,Eveniet,Home,Table,Batra Llc,No
7572,8571,Quo,Kitchen,Lamp,"Sandhu, Kamdar And Raval",No
7573,8572,Hic,Office,Table,"Chakraborty, Arora And Kota",Yes
7574,8573,A,Office,Table,Nadkarni Basu,Unknown
7575,8574,Dicta,Kitchen,Table,Mangal And Sons,Yes
7576,8575,Est,Office,Bed,"Bhandari, Balay And Chander",No
7577,8576,Voluptas,Outdoor,Desk,Chana Group,No
7578,8577,Magni,Outdoor,Sofa,"Mistry, Karnik And Dugal",Unknown
7579,8578,Architecto,Kitchen,Lamp,Andra Group,Unknown
7580,8579,Laudantium,Office,Desk,Soni Inc,No
7581,8580,Esse,Outdoor,Lamp,Parekh Srinivasan,No
7582,8581,Eqpedita,Kitchen,Lamp,Gopal Llc,Yes
7583,8582,Eaque,Kitchen,Lamp,"Bava, Seth And Vasa",Yes
7584,8583,Deleniti,Unknown,Bed,Pathak Chandran,Unknown
7585,8584,Sequi,Office,Bed,Samra Garde,No
7586,8585,Beatae,Office,Chair,Mukhopadhyay Ltd,No
7587,8586,Voluptates,Outdoor,Chair,"Chaudhary, Badal And Sagar",Yes
7588,8587,Voluptates,Kitchen,Table,Sandal Upadhyay,No
7589,8588,Dolore,Outdoor,Table,Sridhar Llc,Yes
7590,8589,Accusamus,Outdoor,Bed,"Naidu, Hayer And Dugal",Unknown
7591,8590,Sed,Home,Chair,Dutt Llc,No
7592,8591,Quae,Office,Lamp,Bahl Chauhan,No
7593,8592,Asperiores,Home,Lamp,"Palla, Bhat And Kar",Unknown
7594,8593,Tempore,Kitchen,Table,Mohan Buch,Yes
7595,8594,Vel,Outdoor,Unknown,Mangat Bhatti,Yes
7596,8595,Ipsa,Home,Chair,"Biswas, Dutt And Mane",No
7597,8596,Cumque,Unknown,Desk,Sura And Sons,Unknown
7598,8597,Perspiciatis,Office,Table,"Gara, Venkatesh And Hari",Yes
7599,8598,Illo,Kitchen,Desk,Murthy Sood,Yes
7600,8599,Eligendi,Home,Table,Gala Cherian,Yes
7601,8600,Quia,Office,Table,Gara Rege,Unknown
7602,8601,Autem,Unknown,Sofa,Mital Nair,No
7603,8602,Vero,Office,Chair,"Kale, Srivastava And Mander",Unknown
7604,8603,Ipsa,Outdoor,Table,"Gopal, Mani And Warrior",No
7605,8604,Odit,Home,Unknown,Prasad Llc,No
7606,8605,Officiis,Home,Bed,"Samra, Puri And Dubey",No
7607,8606,Minima,Kitchen,Desk,"Ramaswamy, Anne And Bedi",No
7608,8607,Occaecati,Unknown,Desk,"Mani, Parekh And Cherian",Unknown
7609,8608,Veritatis,Outdoor,Unknown,"Goyal, Borra And Mittal",Yes
7610,8609,Quis,Home,Unknown,Jani Llc,Yes
7611,8610,Deleniti,Home,Bed,Rastogi Nori,Unknown
7612,8611,Odit,Unknown,Chair,Sunder Plc,Unknown
7613,8612,Vitae,Home,Chair,Raja Plc,No
7614,8613,Quo,Home,Bed,"Konda, Chaudhary And Grover",No
7615,8614,Consectetur,Kitchen,Desk,"Din, Gupta And Apte",Yes
7616,8615,Inventore,Office,Lamp,Dani Dalal,No
7617,8616,Beatae,Outdoor,Bed,Mangal Tara,Yes
7618,8617,Bkanditiis,Home,Table,Sen Verma,Unknown
7619,8618,Nostrum,Office,Chair,"Kulkarni, Gill And Seshadri",No
7620,8619,Repellat,Outdoor,Desk,Halder Inc,No
7621,8620,Doloremque,Home,Chair,Aurora Ray,Unknown
7622,8621,Accusantium,Outdoor,Sofa,Nazareth Mannan,Yes
7623,8622,Ez,Office,Sofa,Pathak Ghosh,No
7624,8623,Minus,Kitchen,Lamp,"Barman, Tella And Taneja",Unknown
7625,8624,Sint,Outdoor,Sofa,"Borde, Chopra And Bahri",No
7626,8625,Dolorem,Outdoor,Chair,Borah Krish,Unknown
7627,8626,Szqui,Office,Desk,"Trivedi, Kannan And Kunda",No
7628,8627,Ipsam,Home,Unknown,Master Bala,Yes
7629,8628,Excepturi,Home,Sofa,Rout Llc,Unknown
7630,8629,Doloribus,Office,Lamp,Natarajan Inc,Unknown
7631,8630,Assumenda,Unknown,Unknown,Dube Goda,Unknown
7632,8631,Ex,Outdoor,Lamp,Bose Ltd,No
7633,8632,Magni,Kitchen,Sofa,Borra Rajagopal,Yes
7634,8633,Earum,Home,Bed,"Dugar, Dhawan And Vaidya",Yes
7635,8634,Voluptatibus,Kitchen,Chair,"Vig, Narayanan And Agrawal",No
7636,8635,Similique,Unknown,Sofa,Salvi Ltd,Yes
7637,8636,Voluptate,Home,Chair,"Sura, Iyer And Baria",Unknown
7638,8637,Eum,Office,Lamp,Ram Kadakia,Unknown
7639,8638,Temporibus,Kitchen,Bed,Date Pant,No
7640,8639,Cjpiditate,Outdoor,Lamp,Hayer Inc,No
7641,8640,Facere,Kitchen,Bed,Babu And Sons,No
7642,8641,Eum,Outdoor,Table,"Bajaj, Dutta And Dey",Unknown
7643,8642,Quos,Kitchen,Lamp,"Comar, Wason And Vig",Unknown
7644,8643,Repellendus,Home,Lamp,Sami Pandit,Unknown
7645,8644,Assumenda,Outdoor,Desk,Sodhi Ltd,Yes
7646,8645,Dicta,Office,Desk,"Khosla, Bora And Dhar",Unknown
7647,8646,Similique,Kitchen,Bed,Dave Group,Yes
7648,8647,Accusantium,Kitchen,Lamp,Golla Reddy,Unknown
7649,8648,Tenetur,Unknown,Chair,Sandhu Ltd,Yes
7650,8649,Edercitationem,Home,Table,"Bhatia, Dyal And Bava",Unknown
7651,8650,Facilis,Office,Table,"Sekhon, Saran And Desai",Unknown
7652,8651,Quaerat,Kitchen,Desk,Ganesh Ltd,No
7653,8652,Dignissimos,Home,Desk,Taneja And Sons,No
7654,8653,Vitae,Office,Unknown,Kanda Chahal,Yes
7655,8654,Ut,Home,Chair,Natt Ltd,Unknown
7656,8655,Vel,Home,Chair,Biswas Sahni,Unknown
7657,8656,Sequi,Home,Chair,Chander Plc,Unknown
7658,8657,Cdnsequuntur,Home,Desk,Sen Char,No
7659,8658,Exercitationem,Kitchen,Chair,Korpal Ltd,Yes
7660,8659,Omnis,Outdoor,Bed,"Nagar, Mammen And Ravel",Yes
7661,8660,Assumenda,Home,Table,"Nayak, Bhatia And Mani",Yes
7662,8661,Quae,Outdoor,Lamp,Khare Group,No
7663,8662,Iure,Outdoor,Desk,"Rajan, Kakar And Setty",No
7664,8663,Nam,Unknown,Table,Subramaniam Ltd,No
7665,8664,Accusamus,Outdoor,Lamp,Luthra Hora,No
7666,8665,Pariatur,Outdoor,Desk,"Bava, Ravel And Wali",No
7667,8666,Sunt,Home,Sofa,Dada Llc,No
7668,8667,Totam,Home,Lamp,Gill Sood,Unknown
7669,8668,Explicabo,Outdoor,Desk,"Grover, Patla And Subramaniam",No
7670,8669,Aperiam,Office,Sofa,Shroff Llc,Yes
7671,8670,A,Unknown,Lamp,Sethi Group,Unknown
7672,8671,Facere,Kitchen,Bed,Varty Varty,Unknown
7673,8672,Rem,Outdoor,Bed,Mutti Banik,No
7674,8673,Exercitationem,Home,Sofa,Kakar Llc,Unknown
7675,8674,Sumilique,Office,Chair,Gade Singh,Yes
7676,8675,Laboriosam,Unknown,Table,Agrawal And Sons,No
7677,8676,Repellat,Kitchen,Bed,Oak Group,Yes
7678,8677,Vtniam,Outdoor,Chair,"Keer, Gour And Som",Unknown
7679,8678,Nihil,Office,Desk,Chakraborty Llc,Unknown
7680,8679,Minus,Office,Unknown,Sangha And Sons,Yes
7681,8680,Voluptatibus,Kitchen,Lamp,Ramaswamy Ltd,Yes
7682,8681,Sapiente,Office,Chair,Ghosh Grewal,Yes
7683,8682,In,Home,Bed,"Rajagopal, Dugal And Trivedi",No
7684,8683,Dolor,Office,Sofa,Tandon Ravel,No
7685,8684,Nulla,Office,Sofa,Chad Sarraf,Yes
7686,8685,Rerum,Home,Sofa,Baral Bhat,Yes
7687,8686,Itaque,Home,Bed,"Deol, Rajan And Choudhury",Yes
7688,8687,Accusantium,Kitchen,Bed,"Saran, Varghese And Mander",No
7689,8688,Exercitationem,Outdoor,Sofa,"Rau, Amble And Purohit",No
7690,8689,Pariatur,Kitchen,Desk,Kara Char,No
7691,8690,Corporis,Kitchen,Table,Ghosh Deep,Yes
7692,8691,Labore,Office,Chair,Aurora Group,No
7693,8692,Fecere,Office,Desk,Mody Dash,Yes
7694,8693,Et,Outdoor,Lamp,Chaudhari Ltd,Yes
7695,8694,Id,Unknown,Chair,"Kuruvilla, Lala And Bhatnagar",Unknown
7696,8695,Id,Office,Bed,Raju Bandi,Unknown
7697,8696,Necessitatibus,Home,Bed,Chada Ltd,No
7698,8697,Delectus,Kitchen,Desk,Pai Shukla,No
7699,8698,Saepe,Kitchen,Desk,"Bhatt, Wable And Dhar",Yes
7700,8699,Ex,Home,Lamp,"Patla, Kar And Mitter",Unknown
7701,8700,In,Outdoor,Lamp,Chana Plc,No
7702,8701,Commodi,Office,Desk,"Toor, Wali And Patil",No
7703,8702,Commodi,Kitchen,Table,Kaul Llc,Yes
7704,8703,Nostrum,Kitchen,Desk,Sanghvi Ltd,Unknown
7705,8704,Tempore,Home,Lamp,Pillai Ltd,Unknown
7706,8705,Dmlore,Office,Table,"Andra, Pingle And Parekh",No
7707,8706,Sit,Kitchen,Desk,Bhat Group,Unknown
7708,8707,Quidem,Kitchen,Unknown,"Char, Ratti And Barad",Unknown
7709,8708,Quam,Kitchen,Sofa,Dixit Inc,Unknown
7710,8709,Eos,Kitchen,Unknown,"Bhagat, Walla And Varkey",No
7711,8710,Nesciunt,Home,Unknown,"Nanda, Bawa And Karpe",Unknown
7712,8711,Fugit,Office,Table,"Agate, Nigam And Vasa",Unknown
7713,8712,Mollitia,Office,Sofa,Tak Group,No
7714,8713,Fugiat,Home,Table,Sharma Ramesh,Unknown
7715,8714,Vkluptatem,Unknown,Lamp,Chopra Ltd,Unknown
7716,8715,Impedit,Kitchen,Table,"Jain, De And Chaudhuri",Unknown
7717,8716,Nihil,Kitchen,Lamp,"Oza, Soni And Dara",Unknown
7718,8717,Ad,Unknown,Bed,"Balasubramanian, Wagle And Garg",Yes
7719,8718,Minus,Outdoor,Sofa,Chakraborty Group,Unknown
7720,8719,Reprehenderit,Outdoor,Desk,Kannan Inc,Yes
7721,8720,Sit,Kitchen,Sofa,"Nadkarni, Goda And Bumb",Unknown
7722,8721,Ab,Home,Desk,"Sachdev, Parekh And Pandya",Unknown
7723,8722,Animi,Office,Sofa,Sachdev Swamy,No
7724,8723,Repellat,Home,Sofa,"Mani, Walia And Sami",Unknown
7725,8724,Laborum,Office,Lamp,"Morar, Mane And Anne",Unknown
7726,8725,Perferendis,Unknown,Table,Reddy Mukhopadhyay,Yes
7727,8726,Aperiam,Home,Sofa,Sheth And Sons,Unknown
7728,8727,Quos,Outdoor,Desk,Bose And Sons,Yes
7729,8728,Ipsa,Office,Bed,Bawa Inc,Yes
7730,8729,Corrupti,Outdoor,Table,Bhandari Group,Unknown
7731,8730,Fugit,Outdoor,Lamp,Issac Mittal,Yes
7732,8731,Pjaesentium,Kitchen,Sofa,Bhardwaj Inc,Unknown
7733,8732,Ftcilis,Office,Sofa,Bahl Kapur,No
7734,8733,Facilis,Unknown,Desk,Jain Group,Yes
7735,8734,Consequatur,Home,Table,Mohanty Yogi,No
7736,8735,Eveniet,Outdoor,Lamp,"Swaminathan, Menon And Nayar",Unknown
7737,8736,Veritatis,Kitchen,Sofa,"Lad, Mann And Singh",No
7738,8737,Laudantium,Office,Lamp,Sastry Hora,No
7739,8738,Maxime,Kitchen,Lamp,Vyas Group,Unknown
7740,8739,Molestias,Home,Chair,Dalal Saran,Unknown
7741,8740,Quisquam,Unknown,Unknown,Patil Group,Unknown
7742,8741,Valuptas,Outdoor,Table,Vala And Sons,No
7743,8742,Repellat,Home,Bed,Zachariah Lala,Yes
7744,8743,Pbriatur,Home,Chair,Sani Rau,Yes
7745,8744,Saepe,Office,Chair,"Solanki, Ganesh And Sant",No
7746,8745,Quisquam,Home,Sofa,Nair Pillay,Unknown
7747,8746,Axt,Outdoor,Chair,Karnik Grewal,Unknown
7748,8747,A,Kitchen,Lamp,Solanki Inc,Unknown
7749,8748,Eligendi,Office,Chair,Dave Inc,Yes
7750,8749,Nostrum,Unknown,Desk,"Mutti, Bassi And Mandal",Yes
7751,8750,Reiciendis,Home,Unknown,Natt Ltd,Yes
7752,8751,Aliquam,Outdoor,Sofa,"Raman, Ganesh And Narain",Yes
7753,8752,Provident,Kitchen,Sofa,"Koshy, Nair And Kadakia",Unknown
7754,8753,Porro,Office,Sofa,Sankar Mand,Unknown
7755,8754,Egercitationem,Outdoor,Bed,Aurora Chopra,Unknown
7756,8755,Nulla,Kitchen,Lamp,Bhavsar Plc,Unknown
7757,8756,Neque,Kitchen,Desk,Bahri Inc,Unknown
7758,8757,Corporis,Kitchen,Table,Walla Gala,Yes
7759,8758,A,Kitchen,Unknown,"Savant, Dhar And Bassi",Unknown
7760,8759,Consequatur,Unknown,Lamp,Pillay Llc,No
7761,8760,Mkgnam,Home,Chair,"Dhingra, Memon And Ben",Yes
7762,8761,Ddloremque,Kitchen,Sofa,Varughese Llc,Unknown
7763,8762,Tempore,Home,Table,"Solanki, Kohli And Sagar",No
7764,8763,Dolores,Office,Sofa,"Kala, Desai And Parsa",Yes
7765,8764,Natus,Kitchen,Lamp,"Basak, Patel And Naik",No
7766,8765,Id,Kitchen,Table,Bhatti Ltd,Yes
7767,8766,Assumenda,Kitchen,Chair,Ahluwalia Llc,Yes
7768,8767,Ndsi,Outdoor,Lamp,Bassi Plc,No
7769,8768,Ea,Kitchen,Desk,Ravel Rai,No
7770,8769,Tcmpora,Office,Table,Maharaj Ltd,No
7771,8770,Placeat,Kitchen,Lamp,Brahmbhatt Plc,Yes
7772,8771,Maiores,Home,Table,Raval Inc,Unknown
7773,8772,Laudantium,Kitchen,Table,"Chahal, Dhar And Lall",No
7774,8773,Error,Outdoor,Lamp,"Das, Vaidya And Tata",No
7775,8774,Rerum,Home,Table,Sibal Group,Yes
7776,8775,Fugiat,Outdoor,Desk,Natt Sundaram,Yes
7777,8776,Axias,Home,Table,Saraf Venkatesh,Yes
7778,8777,Aut,Outdoor,Bed,Parekh Badami,Yes
7779,8778,Adipisci,Kitchen,Unknown,"Goel, Nath And Keer",Unknown
7780,8779,Quasi,Office,Table,Sachdeva And Sons,Yes
7781,8780,Vitae,Outdoor,Table,Yogi Inc,No
7782,8781,Ea,Office,Sofa,Mall Rajagopal,Yes
7783,8782,Illum,Outdoor,Bed,Manne Inc,Yes
7784,8783,Nam,Kitchen,Lamp,"Goyal, Goyal And Mani",Yes
7785,8784,Nulla,Outdoor,Lamp,Gara Ltd,No
7786,8785,Cumque,Office,Unknown,Chander Wason,No
7787,8786,Millitia,Outdoor,Bed,"Handa, Raman And Johal",Unknown
7788,8787,Vzluptatum,Outdoor,Bed,"Kala, Morar And Jani",No
7789,8788,Laborum,Unknown,Lamp,Roy Vora,Unknown
7790,8789,Occaecati,Unknown,Bed,"Balakrishnan, Dixit And Bobal",No
7791,8790,Error,Unknown,Lamp,Jhaveri Plc,No
7792,8791,Dolorem,Kitchen,Lamp,"Choudhry, Kata And Rau",Yes
7793,8792,Voluptates,Home,Lamp,"Seshadri, Barad And Madan",No
7794,8793,Nobis,Outdoor,Table,Behl Group,No
7795,8794,Dolorem,Office,Table,"Hegde, Bumb And Devi",Unknown
7796,8795,Officiis,Home,Desk,Bera Mody,Unknown
7797,8796,Neque,Office,Chair,"Tailor, Dutt And Mander",Unknown
7798,8797,Ratione,Home,Table,Dayal And Sons,Unknown
7799,8798,Eveniet,Kitchen,Lamp,"Patil, Batta And Singh",No
7800,8799,Suscipit,Kitchen,Chair,"Sankaran, Ramachandran And Vig",Yes
7801,8800,Laborum,Kitchen,Bed,"Kota, Dani And Chawla",Yes
7802,8801,Fuga,Home,Lamp,Atwal Group,Yes
7803,8802,Facilis,Home,Bed,Dey Vaidya,No
7804,8803,Iste,Home,Sofa,"Saha, Bawa And Nagar",No
7805,8804,Iflo,Office,Chair,"Raghavan, Basu And Ray",Yes
7806,8805,Molestias,Outdoor,Sofa,Guha Gara,Yes
7807,8806,Porro,Office,Chair,Datta Deol,Unknown
7808,8807,Amet,Kitchen,Sofa,Mitra Ltd,No
7809,8808,Quo,Unknown,Lamp,Kalla Pathak,No
7810,8809,Qui,Office,Chair,"Ramaswamy, Toor And Ramesh",Yes
7811,8810,Expedita,Kitchen,Sofa,Shetty Inc,Yes
7812,8811,Cum,Outdoor,Chair,Chaudry Luthra,Unknown
7813,8812,Nam,Home,Chair,"Bajaj, Deshmukh And Munshi",Yes
7814,8813,Ipsum,Unknown,Sofa,Kalita Plc,Yes
7815,8814,Error,Outdoor,Table,Kannan Soni,Unknown
7816,8815,Nulla,Office,Table,Gill Llc,Unknown
7817,8816,Agsumenda,Kitchen,Sofa,Grewal Sahni,Unknown
7818,8817,Pyrspiciatis,Office,Lamp,Nagarajan Inc,Unknown
7819,8818,Tenetur,Office,Chair,"Chopra, Hayre And Zacharia",No
7820,8819,Fugiat,Kitchen,Sofa,Mammen Ltd,Yes
7821,8820,Pdrro,Outdoor,Table,Bahri And Sons,Yes
7822,8821,Unde,Office,Bed,Trivedi Soni,No
7823,8822,Cupiditate,Unknown,Table,"Saini, Wagle And Halder",No
7824,8823,Corrupti,Outdoor,Desk,Parmar Dasgupta,Unknown
7825,8824,Delectus,Home,Unknown,Parmer Mammen,Unknown
7826,8825,Quod,Office,Lamp,Kant Plc,Yes
7827,8826,Nfbis,Home,Desk,"Lala, Karan And Prabhakar",No
7828,8827,In,Outdoor,Desk,Deshpande Plc,Yes
7829,8828,Quibusdam,Office,Desk,Gaba Batra,Yes
7830,8829,Unde,Kitchen,Sofa,Mani Inc,Unknown
7831,8830,Asperiores,Outdoor,Chair,Dasgupta Llc,Unknown
7832,8831,Commodi,Office,Table,"Kata, Anne And Chokshi",No
7833,8832,Soluta,Kitchen,Bed,Bakshi Cherian,Unknown
7834,8833,Dgserunt,Kitchen,Chair,Suresh Basak,Unknown
7835,8834,Impedit,Kitchen,Desk,Contractor Srinivasan,Yes
7836,8835,Mmnima,Outdoor,Bed,Ganesh And Sons,Unknown
7837,8836,Itaque,Kitchen,Unknown,"Yogi, Kunda And Balay",Unknown
7838,8837,Quas,Outdoor,Table,"Pingle, Bail And Virk",No
7839,8838,Quo,Kitchen,Lamp,"Bala, Bhattacharyya And Hora",No
7840,8839,Doloremque,Office,Sofa,Devi Vala,No
7841,8840,Sapiente,Kitchen,Bed,Dutta And Sons,Yes
7842,8841,Incidunt,Kitchen,Chair,Chandra Sant,No
7843,8842,Miiores,Kitchen,Bed,"Dara, Ray And Apte",Yes
7844,8843,Quidem,Kitchen,Table,Biswas Group,Unknown
7845,8844,Explicabo,Home,Unknown,"Hora, Chaudhuri And Bhatt",Unknown
7846,8845,Temporibus,Unknown,Sofa,Gaba Garde,No
7847,8846,Eius,Kitchen,Desk,Jaggi Agrawal,Unknown
7848,8847,Provident,Office,Bed,Mann Devi,Unknown
7849,8848,Eligendi,Home,Desk,Pau Inc,No
7850,8849,Debitis,Outdoor,Bed,Sule Group,No
7851,8850,Aliquid,Outdoor,Chair,"Radhakrishnan, Manda And Sunder",Unknown
7852,8851,Nosi,Kitchen,Unknown,Dutta Prashad,No
7853,8852,Animi,Kitchen,Chair,Puri Plc,Unknown
7854,8853,Minima,Outdoor,Chair,"Ramanathan, Guha And Chacko",Unknown
7855,8854,Quas,Unknown,Lamp,Sampath Babu,Unknown
7856,8855,Quia,Home,Chair,"Thaker, Kothari And Kibe",No
7857,8856,Saepe,Office,Chair,"Rana, Salvi And Nadkarni",No
7858,8857,Eveniet,Unknown,Sofa,Wadhwa Ltd,Unknown
7859,8858,Enim,Home,Desk,Tripathi Prakash,Unknown
7860,8859,Mpgnam,Home,Bed,Issac Llc,Unknown
7861,8860,Eaque,Office,Sofa,Mandal Inc,Unknown
7862,8861,Maiores,Outdoor,Desk,Madan Golla,Yes
7863,8862,Nisi,Unknown,Lamp,Baria And Sons,Yes
7864,8863,Eveniet,Home,Lamp,"Ahuja, Bhattacharyya And Savant",No
7865,8864,Quibusdam,Home,Unknown,"Nagi, Ghose And Murty",No
7866,8865,Nobis,Office,Chair,Chaudhuri Brar,No
7867,8866,Sint,Outdoor,Lamp,Deshmukh Inc,Unknown
7868,8867,Accusantium,Kitchen,Unknown,Rout Lalla,No
7869,8868,Reprehenderit,Outdoor,Lamp,Rastogi Plc,Yes
7870,8869,Sapiente,Outdoor,Table,"Nanda, Yogi And Krish",No
7871,8870,Labore,Office,Desk,Bhatia Menon,Yes
7872,8871,Excepturi,Outdoor,Chair,"Hora, Bassi And Bassi",Yes
7873,8872,Id,Outdoor,Chair,Minhas Llc,No
7874,8873,Architecto,Office,Desk,"Dugar, Tripathi And Buch",No
7875,8874,Ipsam,Home,Chair,"Devan, Pathak And Bahl",Unknown
7876,8875,Optio,Office,Bed,"Sehgal, Luthra And Rai",Unknown
7877,8876,Quasi,Kitchen,Sofa,"Buch, Madan And Banerjee",Yes
7878,8877,Sit,Home,Sofa,Sundaram Plc,No
7879,8878,Amet,Home,Table,Oza Padmanabhan,Unknown
7880,8879,Deserunt,Office,Lamp,Kari Raghavan,Unknown
7881,8880,Provident,Unknown,Desk,Parikh Sridhar,Unknown
7882,8881,Quia,Outdoor,Sofa,"Dewan, Pillai And Zachariah",Unknown
7883,8882,Eveniet,Office,Unknown,Agarwal Plc,Unknown
7884,8883,Ripudiandae,Home,Table,"Cherian, Behl And Jhaveri",Yes
7885,8884,Minima,Outdoor,Chair,Wadhwa Group,No
7886,8885,Consequuntur,Office,Chair,Mukherjee Ramaswamy,Yes
7887,8886,Qui,Home,Desk,"Balay, Krishna And Ghosh",No
7888,8887,Voluptatum,Outdoor,Unknown,Chatterjee Plc,Unknown
7889,8888,Iure,Kitchen,Sofa,"Tata, Prashad And Sinha",Yes
7890,8889,Quisquam,Outdoor,Desk,"Sehgal, Sachar And Soni",Yes
7891,8890,Labore,Office,Unknown,Balasubramanian Ltd,Unknown
7892,8891,Et,Office,Sofa,"Buch, Puri And Mandal",Yes
7893,8892,Dicta,Kitchen,Bed,Soni Dalal,Yes
7894,8893,Omnis,Kitchen,Sofa,"Gokhale, Suresh And Dasgupta",Unknown
7895,8894,Nulla,Home,Desk,"Mistry, Ramesh And Pandya",Yes
7896,8895,Ut,Office,Bed,Mani Llc,Yes
7897,8896,At,Kitchen,Unknown,Behl Group,Unknown
7898,8897,Dolor,Kitchen,Sofa,Gill Talwar,Yes
7899,8898,Et,Kitchen,Desk,Shenoy Vasa,Unknown
7900,8899,Nimo,Office,Desk,"Kapadia, Bala And Khare",No
7901,8900,Doloremque,Office,Lamp,"Bora, Ghose And Pandya",Unknown
7902,8901,Vwro,Outdoor,Unknown,Gara Malhotra,No
7903,8902,Minus,Outdoor,Unknown,Issac Patla,Yes
7904,8903,Suscipit,Unknown,Bed,Ramanathan Pant,Unknown
7905,8904,Saepe,Home,Bed,Mitter Rajagopal,Unknown
7906,8905,Similique,Home,Chair,"Mander, Jha And Shan",No
7907,8906,Dolorem,Office,Lamp,"Om, Bandi And Konda",No
7908,8907,Praesentium,Kitchen,Unknown,"Kala, Kar And Vasa",Yes
7909,8908,Tenetur,Office,Chair,Borra Grover,No
7910,8909,Sit,Outdoor,Bed,Sampath Plc,Yes
7911,8910,Illum,Office,Chair,Halder And Sons,Unknown
7912,8911,Possimus,Home,Lamp,Kashyap And Sons,No
7913,8912,Consequatur,Kitchen,Chair,Mall Yogi,Unknown
7914,8913,Minus,Kitchen,Table,Soni Chand,Yes
7915,8914,Odit,Outdoor,Desk,Borde Plc,Unknown
7916,8915,At,Unknown,Table,"Lad, Som And Ramanathan",Unknown
7917,8916,Labore,Home,Chair,"Gandhi, Sridhar And Modi",Yes
7918,8917,Labore,Outdoor,Bed,Savant Llc,Unknown
7919,8918,Ilsto,Outdoor,Unknown,"Manda, Contractor And Sabharwal",No
7920,8919,Commodi,Office,Chair,"Golla, Sagar And Bose",No
7921,8920,Commodi,Outdoor,Bed,Deo Bava,Unknown
7922,8921,Quaerat,Unknown,Bed,"Sharma, Murthy And Parekh",Unknown
7923,8922,Repellat,Office,Lamp,"Vora, Gill And Zachariah",No
7924,8923,Accusantium,Outdoor,Unknown,"Yohannan, Bir And Saraf",Yes
7925,8924,Culpa,Office,Bed,Sem Inc,Yes
7926,8925,Recusandae,Kitchen,Chair,"Ramesh, Gole And Bhagat",Unknown
7927,8926,Vel,Home,Unknown,Khare Wagle,Unknown
7928,8927,Ezus,Outdoor,Chair,Lall Group,Yes
7929,8928,Repudiandae,Outdoor,Table,Bhattacharyya Chacko,Unknown
7930,8929,Dolorem,Office,Bed,Khalsa Plc,Unknown
7931,8930,Rem,Kitchen,Sofa,Krishna Bhat,Unknown
7932,8931,Tempora,Unknown,Sofa,Kadakia Agrawal,Yes
7933,8932,Laborum,Unknown,Chair,Dasgupta Rai,Yes
7934,8933,Debitis,Office,Bed,"Dhawan, Rajagopalan And Gopal",Unknown
7935,8934,Exercitationem,Home,Unknown,"Bumb, Chopra And Lanka",No
7936,8935,Pariatur,Outdoor,Unknown,"Swamy, Kade And Virk",No
7937,8936,Fugiat,Outdoor,Lamp,"Sood, Tripathi And Ramanathan",Yes
7938,8937,Autem,Home,Bed,Batta Ltd,Yes
7939,8938,Voluptatem,Home,Chair,Mangat Sidhu,No
7940,8939,Debitis,Kitchen,Desk,"Tak, Mahajan And Sarkar",Yes
7941,8940,Corrupti,Office,Bed,Ray Narang,Unknown
7942,8941,Totam,Unknown,Bed,Kaul Verma,No
7943,8942,Qbod,Outdoor,Bed,"Parsa, Shah And Patla",No
7944,8943,Blanditiis,Office,Desk,Sibal Ltd,Yes
7945,8944,Beatae,Home,Sofa,"Babu, Prabhu And Chadha",Unknown
7946,8945,Deleniti,Office,Chair,"Thakkar, Char And Nayar",No
7947,8946,Iste,Office,Lamp,Desai Chaudhary,Unknown
7948,8947,Deserunt,Kitchen,Desk,Kara Group,Unknown
7949,8948,Distinctio,Kitchen,Chair,Batta Group,Unknown
7950,8949,Excepturi,Home,Sofa,Virk And Sons,Yes
7951,8950,Quibusdam,Outdoor,Sofa,"Srinivas, Majumdar And Dass",Unknown
7952,8951,Nisi,Home,Chair,Parmer And Sons,Yes
7953,8952,Pcrro,Kitchen,Desk,Ray Inc,No
7954,8953,Sequi,Outdoor,Lamp,Majumdar Group,Unknown
7955,8954,Voluptatem,Kitchen,Lamp,Sankar Ltd,No
